2026-01-23 09:16:11,173 | INFO     | __main__ | ======================================================================
2026-01-23 09:16:13,947 | INFO     | __main__ | Skipping binary_lr_s0_s45 (found existing metrics)
2026-01-23 09:16:13,947 | INFO     | __main__ | Skipping binary_lr_s0_s46 (found existing metrics)
2026-01-23 09:16:13,948 | INFO     | __main__ | Skipping binary_lr_s1_s42 (found existing metrics)
2026-01-23 09:16:13,948 | INFO     | __main__ | Skipping binary_lr_s1_s43 (found existing metrics)
2026-01-23 09:16:13,948 | INFO     | __main__ | Skipping binary_lr_s1_s44 (found existing metrics)
2026-01-23 09:16:13,948 | INFO     | __main__ | Skipping binary_lr_s1_s45 (found existing metrics)
2026-01-23 09:16:13,949 | INFO     | __main__ | Skipping binary_lr_s1_s46 (found existing metrics)
2026-01-23 09:16:13,949 | INFO     | __main__ | Skipping binary_lr_s2a_s42 (found existing metrics)
2026-01-23 09:16:13,949 | INFO     | __main__ | Skipping binary_lr_s2a_s43 (found existing metrics)
2026-01-23 09:16:13,949 | INFO     | __main__ | Skipping binary_lr_s2a_s44 (found existing metrics)
2026-01-23 09:16:13,949 | INFO     | __main__ | Skipping binary_lr_s2a_s45 (found existing metrics)
2026-01-23 09:16:13,950 | INFO     | __main__ | Skipping binary_lr_s2a_s46 (found existing metrics)
2026-01-23 09:16:13,950 | INFO     | __main__ | Skipping binary_rf_s0_s42 (found existing metrics)
2026-01-23 09:16:13,950 | INFO     | __main__ | Skipping binary_rf_s0_s43 (found existing metrics)
2026-01-23 09:16:13,950 | INFO     | __main__ | Skipping binary_rf_s0_s44 (found existing metrics)
2026-01-23 09:16:13,951 | INFO     | __main__ | Skipping binary_rf_s0_s45 (found existing metrics)
2026-01-23 09:16:13,951 | INFO     | __main__ | Skipping binary_rf_s0_s46 (found existing metrics)
2026-01-23 09:16:13,951 | INFO     | __main__ | Skipping binary_rf_s1_s42 (found existing metrics)
2026-01-23 09:16:13,952 | INFO     | __main__ | Skipping binary_rf_s1_s43 (found existing metrics)
2026-01-23 09:16:13,952 | INFO     | __main__ | Skipping binary_rf_s1_s44 (found existing metrics)
2026-01-23 09:16:13,952 | INFO     | __main__ | Skipping binary_rf_s1_s45 (found existing metrics)
2026-01-23 09:16:13,952 | INFO     | __main__ | Skipping binary_rf_s1_s46 (found existing metrics)
2026-01-23 09:16:13,952 | INFO     | __main__ | Skipping binary_rf_s2a_s42 (found existing metrics)
2026-01-23 09:16:13,953 | INFO     | __main__ | Skipping binary_rf_s2a_s43 (found existing metrics)
2026-01-23 09:16:13,953 | INFO     | __main__ | Skipping binary_rf_s2a_s44 (found existing metrics)
2026-01-23 09:16:13,953 | INFO     | __main__ | Skipping binary_rf_s2a_s45 (found existing metrics)
2026-01-23 09:16:13,953 | INFO     | __main__ | Skipping binary_rf_s2a_s46 (found existing metrics)
2026-01-23 09:16:13,955 | INFO     | __main__ | Queued 60 experiments. (Skipped 30)
2026-01-23 09:16:13,955 | INFO     | __main__ | Starting parallel execution with n_jobs=1...
2026-01-23 09:16:13,955 | INFO     | __main__ | ============================================================
2026-01-23 09:16:13,955 | INFO     | __main__ | EXPERIMENT: binary_xgb_s0_s42 (Seed: 42)
2026-01-23 09:16:13,955 | INFO     | __main__ |   Task:     binary
2026-01-23 09:16:13,956 | INFO     | __main__ |   Model:    XGB
2026-01-23 09:16:13,956 | INFO     | __main__ |   Strategy: S0
2026-01-23 09:16:13,956 | INFO     | __main__ | ============================================================
2026-01-23 09:16:13,956 | INFO     | src.strategies.imbalance | S0: No balancing applied. Training size: 140,272
2026-01-23 09:16:13,957 | INFO     | src.models.trainer | Training XGBClassifier on 140,272 samples...
2026-01-23 09:16:13,957 | INFO     | src.models.trainer | Enabled XGBoost native tracking
2026-01-23 09:16:13,957 | INFO     | src.models.trainer | Fitting XGBoost with params: ['eval_set', 'verbose']
